Timestamp,1. Umur anda (sila nyatakan),2. Kaum,3. Agama,4. Negeri Tempat Mengundi,Negeri,5. Bil elektrik bulan terakhir anda,6. Tahap pendidikan tertinggi anda,7. Adakah anda pengundi berdaftar?,8. Media sosial di Internet merupakan sumber maklumat utama saya mengenai isu semasa berbanding media cetak dan televisyen.,9. Dasar Transformasi Nasional yang diperkenalkan kerajaan mampu membawa kemakmuran kepada negara pada masa depan.,10. Tun Mahathir Mohamad adalah negarawan ulung negara.,11. Pilihan Raya Umum Ke 14 akan memberi sinar perubahan baharu kepada politik dan ekonomi Malaysia.,12. Cukai GST harus dikekalkan bagi menjamin pembangunan negara yang berterusan.,13. Isu agama dan kaum perlu diberi perhatian utama berbanding ekonomi dan pembangunan.,14. Bagaimana anda menilai pencapaian Datuk Seri Najib Tun Razak sebagai Perdana Menteri ?,"15. Sekiranya Pilihanraya Umum (PRU) diadakan esok,parti mana yang akan anda pilih?"
4/4/2018 18:43:17,20,Melayu,Islam,Perak,Perak,RM 101 - RM 300,SPM/SPMV atau setaraf,Tidak,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Ya,Tidak Puas Hati,Tidak Pasti
4/4/2018 18:56:42,27,Melayu,Islam,Perak,Perak,RM 101 - RM 300,Ijazah Sarjana Muda,Tidak,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/4/2018 18:57:42,49,Melayu,Islam,Terengganu,Terengganu,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Ya,Tidak,Ya,Ya,Ya,Amat Puas Hati,Barisan Nasional (BN)
4/4/2018 18:58:39,27,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Sedikit Tidak Puas Hati,Tidak Pasti
4/4/2018 19:09:46,27,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/4/2018 19:12:01,27,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/4/2018 19:12:15,26,Melayu,Islam,perak,Perak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Tidak,Ya,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/4/2018 19:23:23,27,Melayu,Islam,Perak,Perak,RM 101 - RM 300,STPM atau setaraf,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak,Tidak Pasti,Tidak Puas Hati,Pas dan Gabungan nya
4/4/2018 19:27:31,39,Melayu,Islam,Perak,Perak,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/4/2018 19:30:23,27,Melayu,Islam,Perak,Perak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak,Tidak Pasti,Tidak Pasti,Ya,Ya,Tidak Pasti,Puas Hati,Barisan Nasional (BN)
4/4/2018 19:46:06,27,Melayu,Islam,Kuala Lumpur,Kuala Lumpur,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak,Tidak,Tidak Pasti,Ya,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/4/2018 20:11:16,27,Lain-lain,Buddha,Kelantan,Kelantan,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Tidak,Ya,Ya,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/4/2018 20:20:05,61,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Ya,Ya,Ya,Ya,Ya,Tidak Pasti,Sedikit Tidak Puas Hati,Tidak Pasti
4/4/2018 20:51:23,27,Melayu,Islam,Perlis,Perlis,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/4/2018 22:23:21,25,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/4/2018 22:25:31,62,Melayu,Islam,PERAK,Perak,RM 301 - RM 500,SPM/SPMV atau setaraf,Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/4/2018 23:42:00,37,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Tidak,Ya,Tidak Pasti,Tidak Pasti,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/5/2018 0:05:30,30,Cina,Taoisme,Pulau Pinang,Pulau Pinang,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak,Tidak Pasti,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/5/2018 0:14:42,27,Cina,Lain-lain,Pulau Pinang,Pulau Pinang,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Ya,Tidak,Tidak Puas Hati,Tidak Pasti
4/5/2018 7:05:04,33,Melayu,Islam,Perak,Perak,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/5/2018 8:54:39,28,Melayu,Islam,Perak,Perak,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/5/2018 9:30:17,29,Melayu,Islam,Perlis,Perlis,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak Pasti,Tidak,Ya,Puas Hati,Tidak Pasti
4/5/2018 9:41:45,45,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/5/2018 9:51:01,42,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Tidak Pasti
4/5/2018 9:53:19,52,Melayu,Islam,Shah alam,Selangor,RM 301 - RM 500,Diploma / Sijil,Ya,Tidak,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak Pasti,Puas Hati,Barisan Nasional (BN)
4/5/2018 9:54:14,28,Cina,Buddha,Pulau Pinang,Pulau Pinang,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Tidak,Ya,Ya,Tidak,Tidak Puas Hati,Tidak Pasti
4/5/2018 10:10:58,32,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak Pasti,Puas Hati,Tidak Pasti
4/5/2018 10:15:11,41,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
4/5/2018 11:35:53,48,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/5/2018 11:36:54,38,Melayu,Islam,perak,Perak,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/5/2018 11:39:36,42,Cina,Islam,Perak,Perak,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Tidak Pasti,Ya,Tidak Pasti,Tidak,Puas Hati,Barisan Nasional (BN)
4/5/2018 12:02:58,60,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Ya,Tidak,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/5/2018 12:18:42,58,Melayu,Islam,Selangor,Selangor,RM 500 dan lebih,Siswazah (Masters/PHD),Ya,Tidak,Tidak Pasti,Ya,Tidak,Tidak,Ya,Tidak Puas Hati,Tidak Pasti
4/5/2018 12:26:50,33,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak Pasti,Tidak,Tidak Pasti,Tidak,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/5/2018 12:30:45,38,Melayu,Islam,Selangor ,Selangor,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Tidak Pasti,Ya,Tidak Pasti,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/5/2018 12:39:11,52,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/5/2018 12:47:33,58,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak,Tidak Pasti,Ya,Ya,Ya,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
4/5/2018 12:47:55,58,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak,Tidak Pasti,Ya,Ya,Ya,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
4/5/2018 13:58:53,37,Melayu,Taoisme,Selangor ,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Tidak Pasti,Tidak Pasti,Tidak Pasti,Ya,Tidak Pasti,Puas Hati,Tidak Pasti
4/5/2018 14:07:39,16,Melayu,Islam,Johor,Johor,RM 0 - RM 100,SRP/PMR atau lebih rendah,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak Pasti,Sedikit Tidak Puas Hati,Tidak Pasti
4/5/2018 15:10:12,38,Melayu,Islam,selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,Puas Hati,Tidak Pasti
4/5/2018 15:15:57,22,Melayu,Islam,KUALA LUMPUR,Kuala Lumpur,RM 301 - RM 500,SPM/SPMV atau setaraf,Ya,Ya,Tidak,Tidak Pasti,Ya,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/5/2018 16:11:01,17,Melayu,Islam,melaka,Melaka,RM 101 - RM 300,SRP/PMR atau lebih rendah,Tidak,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/5/2018 21:36:06,27,Melayu,Islam,Kelantan,Kelantan,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak,Tidak,Tidak,Tidak Puas Hati,Pas dan Gabungan nya
4/5/2018 22:43:21,27,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak,Ya,Puas Hati,Barisan Nasional (BN)
4/6/2018 0:33:23,26,Melayu,Islam,Kuala Lumpur,Kuala Lumpur,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Ya,Tidak Puas Hati,Tidak Pasti
4/6/2018 8:32:29,27,Melayu,Islam,Pahang,Pahang,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak,Tidak Puas Hati,Barisan Nasional (BN)
4/6/2018 10:00:01,27,Melayu,Islam,Kuala Lumpur,Kuala Lumpur,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/6/2018 10:31:20,33,Melayu,Islam,kelantan,Kelantan,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Tidak,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pas dan Gabungan nya
4/6/2018 12:24:34,27,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Tidak Pasti
4/6/2018 18:23:31,27,Melayu,Islam,Negeri Sembilan,Negeri Sembilan,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Tidak Pasti,Ya,Ya,Ya,Tidak,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
4/6/2018 21:52:49,33,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
4/8/2018 21:06:06,34,Lain-lain,Islam,Sarawak,Sarawak,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
4/8/2018 21:13:05,55,Melayu,Islam,Terengganu,Terengganu,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:14:57,59,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Tidak,Ya,Ya,Ya,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/8/2018 21:15:20,57,Melayu,Islam,Selangor,Selangor,RM 500 dan lebih,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Ya,Puas Hati,Tidak Pasti
4/8/2018 21:15:25,45,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak,Tidak,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/8/2018 21:15:29,65,Melayu,Islam,Selangor,Selangor,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/8/2018 21:16:23,36,Lain-lain,Islam,Sarawak,Sarawak,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Tidak,Ya,Tidak,Ya,Ya,Ya,Amat Puas Hati,Barisan Nasional (BN)
4/8/2018 21:16:25,65,Melayu,Islam,Melaka,Melaka,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:16:27,37,Melayu,Islam,Terengganu,Terengganu,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/8/2018 21:16:45,43,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:17:25,57,Melayu,Islam,Selangor,Selangor,RM 301 - RM 500,Diploma / Sijil,Ya,Tidak,Ya,Tidak Pasti,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/8/2018 21:17:27,40,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Ya,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/8/2018 21:18:12,59,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Ya,Ya,Tidak,Tidak Pasti,Tidak,Tidak,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/8/2018 21:19:17,23,Lain-lain,Islam,Sarawak,Sarawak,RM 0 - RM 100,Diploma / Sijil,Tidak,Tidak,Ya,Ya,Tidak Pasti,Ya,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 21:19:36,47,Melayu,Islam,Sarawak ,Sarawak,RM 101 - RM 300,Diploma / Sijil,Ya,Tidak Pasti,Ya,Ya,Ya,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
4/8/2018 21:22:39,30,Melayu,Islam,Sgor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 21:25:24,35,Cina,Islam,Sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak,Puas Hati,Barisan Nasional (BN)
4/8/2018 21:25:28,55,Melayu,Islam,Negeri Sembilan ,Negeri Sembilan,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Tidak Pasti,Tidak,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:27:28,23,Lain-lain,Kristian,"Kuching, Sarawak",Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Tidak,Tidak,Ya,Tidak Pasti,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/8/2018 21:28:08,50,Melayu,Islam,Sabah,Sabah,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:28:58,38,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:30:43,42,Lain-lain,Islam,Kuala Lumpur,Kuala Lumpur,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:31:21,22,Cina,Kristian,Sabah,Sabah,RM 101 - RM 300,SPM/SPMV atau setaraf,Tidak,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Tidak,Tidak Puas Hati,Tidak Pasti
4/8/2018 21:32:23,32,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,Amat Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:33:06,45,Melayu,Islam,Sarawak,Sarawak,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Tidak,Ya,Tidak,Ya,Ya,Ya,Amat Puas Hati,Barisan Nasional (BN)
4/8/2018 21:33:23,25,Lain-lain,Kristian,Sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak,Tidak,Puas Hati,Barisan Nasional (BN)
4/8/2018 21:34:59,61,India,Hindu,Selangor ,Selangor,RM 500 dan lebih,Siswazah (Masters/PHD),Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:36:28,25,Lain-lain,Islam,Sarawak,Sarawak,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 21:36:33,61,India,Hindu,Selangor ,Selangor,RM 500 dan lebih,Siswazah (Masters/PHD),Ya,Tidak,Ya,Tidak Pasti,Ya,Ya,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:37:51,40,Melayu,Islam,Sarawak,Sarawak,RM 500 dan lebih,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:38:19,37,Cina,Taoisme,Pulau Pinang,Pulau Pinang,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Ya,Tidak,Ya,Ya,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:39:59,50,Melayu,Islam,Srwk,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Tidak,Tidak Pasti,Ya,Ya,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/8/2018 21:40:04,63,Lain-lain,Islam,Sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,Amat Puas Hati,Barisan Nasional (BN)
4/8/2018 21:40:37,30,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Ya,Tidak,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/8/2018 21:44:22,41,Melayu,Islam,Pahang,Pahang,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Ya,Tidak Pasti,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/8/2018 21:44:30,52,Lain-lain,Islam,Sarawak,Sarawak,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Tidak Pasti,Ya,Ya,Ya,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 21:44:54,44,Melayu,Islam,Sarawak,Sarawak,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Tidak,Tidak Pasti,Tidak Pasti,Ya,Tidak Pasti,Ya,Puas Hati,Tidak Pasti
4/8/2018 21:45:34,39,Melayu,Islam,sarawak,Sarawak,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Puas Hati,Barisan Nasional (BN)
4/8/2018 21:49:51,43,Melayu,Islam,sarawak,Sarawak,RM 101 - RM 300,STPM atau setaraf,Ya,Ya,Tidak Pasti,Ya,Tidak,Tidak,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 21:51:32,46,Melayu,Islam,Terengganu,Terengganu,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:51:41,41,Melayu,Islam,Melaka,Melaka,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:51:47,38,Melayu,Islam,Sabah,Sabah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 21:54:07,35,Melayu,Islam,Kedah,Kedah,RM 301 - RM 500,Diploma / Sijil,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak Pasti,Tidak Puas Hati,Tidak Pasti
4/8/2018 21:55:23,71,Melayu,Islam,Kuala Lumpur,Kuala Lumpur,RM 500 dan lebih,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 22:04:10,36,Melayu,Islam,SARAWAK ,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/8/2018 22:05:00,39,Melayu,Islam,sarawak,Sarawak,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Tidak,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 22:06:07,62,Melayu,Islam,Kuala Lumpur,Kuala Lumpur,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Tidak Pasti,Ya,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 22:08:02,32,Melayu,Islam,Kuala Lumpur,Kuala Lumpur,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Tidak Pasti
4/8/2018 22:08:49,31,India,Hindu,KL,Kuala Lumpur,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Tidak Pasti
4/8/2018 22:08:54,31,India,Hindu,Kl,Kuala Lumpur,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 22:09:59,39,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak,Tidak Pasti,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 22:10:38,40,Melayu,Islam,Negeri Sembilan,Negeri Sembilan,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/8/2018 22:12:00,45,India,Hindu,Negeri Sembilan,Negeri Sembilan,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Tidak,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/8/2018 22:12:08,29,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Puas Hati,Tidak Pasti
4/8/2018 22:13:52,36,Melayu,Islam,Kuala Lumpur,Kuala Lumpur,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak Pasti,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 22:13:57,31,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Tidak Pasti,Tidak,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/8/2018 22:15:58,54,Cina,Buddha,Kuala Lumpur,Kuala Lumpur,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 22:17:19,25,India,Hindu,Selangor ,Selangor,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Ya,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/8/2018 22:21:37,55,Melayu,Islam,Kuantan ,Pahang,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
4/8/2018 22:22:50,58,Melayu,Islam,KL,Kuala Lumpur,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Tidak,Ya,Tidak Pasti,Tidak Pasti,Ya,Tidak,Puas Hati,Tidak Pasti
